,Date,Q-P1,Q-P2,Q-P3,Q-P4,
05.09.2014	5979	3209	3793	379
06.09.2014	5030	3850	5484	1528
07.09.2014	6540	3079	889	726
08.09.2014	2277	1019	5509	1150
09.09.2014	6233	1893	5098	679
10.09.2014	6855	2928	3641	695
11.09.2014	2984	2122	3734	888
12.09.2014	7722	1090	367	1703
13.09.2014	6438	1105	3078	1465
14.09.2014	2968	3648	5243	1120
15.09.2014	5129	1498	5944	483
16.09.2014	4454	2927	4712	865
17.09.2014	5856	1712	2981	1389
18.09.2014	4722	872	3846	537
19.09.2014	4031	3001	5695	1630
20.09.2014	1610	2209	1342	1142
21.09.2014	1238	1354	5033	1963
22.09.2014	4809	2504	953	1792
23.09.2014	6183	871	1313	1389
24.09.2014	6810	774	4298	1875
25.09.2014	5806	914	2637	428
26.09.2014	254	3421	560	1023
27.09.2014	5435	1754	3702	1378
28.09.2014	6866	3327	5498	697
29.09.2014	5300	2735	1019	967
30.09.2014	7987	923	2631	1475
31-9-2014	5333	833	3494	618
01.10.2014	4096	674	4337	982
02.10.2014	6858	1270	5833	1094
03.10.2014	7453	1378	3898	1282
04.10.2014	575	708	3097	655
05.10.2014	7246	3722	947	726
06.10.2014	6875	3630	5879	1169
07.10.2014	6260	623	5985	553
08.10.2014	6031	2297	2022	1997
09.10.2014	6928	2426	5782	1951
10.10.2014	2807	906	2065	1624
11.10.2014	2871	886	4641	1411
12.10.2014	7068	2307	1539	671
13.10.2014	3452	539	3044	1930
14.10.2014	3492	718	2089	860
15.10.2014	2423	942	1169	695
16.10.2014	6136	1810	3320	921
17.10.2014	5652	3741	5324	1752
18.10.2014	7891	2493	5036	1613
19.10.2014	1472	449	495	1931
20.10.2014	1056	1669	4700	398
21.10.2014	6017	1010	2990	1040
22.10.2014	5518	1562	4131	1720
23.10.2014	3687	1823	386	1270
24.10.2014	3647	1911	4790	571
25.10.2014	5112	3966	5898	1318
26.10.2014	3812	682	5665	636
27.10.2014	754	1290	2502	829
28.10.2014	1649	458	1323	692
29.10.2014	3766	2561	830	435
30.10.2014	1376	3664	5649	1767
01.11.2014	2662	2685	3285	1817
02.11.2014	5618	2968	4612	628
03.11.2014	6438	1513	393	1759
04.11.2014	5296	2145	1025	1624
05.11.2014	2380	2291	5776	674
06.11.2014	2427	1283	4026	1355
07.11.2014	1816	1690	5455	1971
08.11.2014	6085	2383	5161	1797
09.11.2014	6119	2756	1230	1040
10.11.2014	2073	3834	5284	1998
11.11.2014	5767	792	5118	1846
12.11.2014	1062	969	1560	475
13.11.2014	7178	2656	5728	1076
14.11.2014	7924	3702	3115	617
15.11.2014	2633	793	4703	1510
16.11.2014	7405	1545	802	1681
17.11.2014	5598	931	1280	1978
18.11.2014	7234	987	5438	1944
19.11.2014	5994	2421	1098	763
20.11.2014	526	2952	1317	1493
21.11.2014	5483	755	1559	1675
22.11.2014	445	1244	4031	1840
23.11.2014	1844	2120	4254	530
24.11.2014	1342	3697	1028	1172
25.11.2014	332	885	3008	1564
26.11.2014	2201	1368	4376	483
27.11.2014	287	1694	4675	1322
28.11.2014	4139	796	2169	1432
29.11.2014	7463	3562	4050	1286
30.11.2014	1789	1240	3986	2000
31-11-2014	3870	2779	3246	1290
01.12.2014	5633	2288	5668	1830
02.12.2014	2304	1029	4754	1361
03.12.2014	4261	844	600	434
04.12.2014	7405	2944	792	1868
05.12.2014	2456	492	1238	527
06.12.2014	7800	2622	5588	1028
07.12.2014	4147	1783	893	595
08.12.2014	3060	483	963	1173
09.12.2014	1741	3698	5319	355
10.12.2014	4689	3780	1509	325
11.12.2014	4233	561	2143	1279
12.12.2014	6782	2666	3434	451
13.12.2014	5737	3433	2459	556
14.12.2014	4880	709	4019	1103
15.12.2014	7043	1950	4772	395
16.12.2014	3044	1539	865	1748
17.12.2014	4446	416	1557	267
18.12.2014	2574	363	5817	854
19.12.2014	7200	1884	5007	1431
20.12.2014	1376	762	4238	1758
21.12.2014	3710	1194	5685	865
22.12.2014	6892	553	4496	1882
23.12.2014	3757	1282	3457	1870
24.12.2014	4226	2761	2177	556
25.12.2014	5868	3974	835	1265
26.12.2014	4428	808	728	1700
27.12.2014	1151	1706	3786	1454
28.12.2014	1391	2755	4531	1107
29.12.2014	7909	1605	3065	840
30.12.2014	2123	2323	1363	650
01.01.2015	2352	2545	2131	1261
02.01.2015	1628	3389	3271	1504
03.01.2015	1332	2702	360	375
04.01.2015	7076	2139	1016	1153
05.01.2015	5673	3017	4945	661
06.01.2015	7931	3483	1778	773
07.01.2015	776	3521	5185	323
08.01.2015	7893	2379	3035	931
09.01.2015	4624	976	2218	1840
10.01.2015	926	2436	1273	1465
11.01.2015	1542	1109	3051	1983
12.01.2015	1538	1058	1895	1241
13.01.2015	4821	3281	629	1437
14.01.2015	5694	2320	3260	1037
15.01.2015	2183	3460	1797	1644
16.01.2015	5861	459	2015	1190
17.01.2015	4247	1978	5797	1120
18.01.2015	711	3690	5006	524
19.01.2015	5982	2425	1310	834
20.01.2015	2365	911	4648	1131
21.01.2015	2585	2819	1339	898
22.01.2015	6405	2993	2394	900
23.01.2015	1127	2457	4276	1608
24.01.2015	1283	1594	4992	1737
25.01.2015	5280	1355	5145	431
26.01.2015	5772	3561	1540	1674
27.01.2015	2010	3583	2531	1060
28.01.2015	5963	1153	3683	1367
29.01.2015	1794	2442	1288	788
30.01.2015	5549	3751	3742	719
31.01.2015	4000	3967	345	1575
01.02.2015	5961	521	1047	1272
02.02.2015	6527	2120	4175	1659
03.02.2015	2357	913	4027	1546
04.02.2015	6559	688	2536	1642
05.02.2015	4902	2871	1550	920
06.02.2015	7540	1402	2118	1241
07.02.2015	1042	1295	3822	1081
08.02.2015	6018	344	3433	710
09.02.2015	3306	2863	2506	343
10.02.2015	6072	2701	445	1583
11.02.2015	7189	411	4879	355
12.02.2015	7325	2673	3952	534
13.02.2015	1408	2398	2307	377
14.02.2015	5452	2018	4180	587
15.02.2015	1606	705	2578	1188
16.02.2015	7145	3194	5087	394
17.02.2015	2212	2405	5926	502
18.02.2015	7020	1522	1927	792
19.02.2015	4783	485	2505	1698
20.02.2015	6184	2723	938	1816
21.02.2015	4302	497	376	777
22.02.2015	7496	1962	5577	913
23.02.2015	496	1051	1555	1813
24.02.2015	5184	897	2835	1555
25.02.2015	5861	486	5247	1676
26.02.2015	7177	2185	1932	1615
27.02.2015	2780	1072	2555	1911
28.02.2015	5821	3542	4698	1036
01.03.2015	3283	2632	2430	1488
02.03.2015	7349	886	5022	1758
03.03.2015	3360	2180	436	1559
04.03.2015	623	736	2370	513
05.03.2015	1626	2237	2367	605
06.03.2015	2866	344	3775	987
07.03.2015	6983	666	594	1144
08.03.2015	1142	3350	1212	1199
09.03.2015	1162	1388	4563	1459
10.03.2015	3794	2420	631	1313
11.03.2015	7098	3536	929	918
12.03.2015	594	3732	2107	1754
13.03.2015	4511	1236	3579	1414
14.03.2015	1225	3608	489	1326
15.03.2015	419	2388	3885	1033
16.03.2015	707	1741	929	1175
17.03.2015	3608	711	4546	420
18.03.2015	1790	3264	4279	533
19.03.2015	1385	3246	3522	1260
20.03.2015	2050	3821	3127	662
21.03.2015	2025	3696	2559	1342
22.03.2015	2651	3315	4760	886
23.03.2015	2125	334	447	281
24.03.2015	4138	2156	1413	1070
25.03.2015	6593	3123	1055	676
26.03.2015	4303	2786	3397	1974
27.03.2015	303	2849	840	1996
28.03.2015	5934	488	2223	1051
29.03.2015	6563	939	2870	1718
30.03.2015	3790	503	4087	1050
31.03.2015	3667	1575	943	1368
01.04.2015	3474	554	1499	890
02.04.2015	270	2926	322	1423
03.04.2015	3806	1292	1928	1696
04.04.2015	2585	1077	4823	285
05.04.2015	2656	2091	1936	273
06.04.2015	6865	3867	1986	1044
07.04.2015	7126	285	2891	1340
08.04.2015	7031	782	337	1021
09.04.2015	6449	2826	3543	787
10.04.2015	1855	1690	3610	1282
11.04.2015	7960	1821	2598	1534
12.04.2015	1148	3905	5222	1749
13.04.2015	5822	2060	1765	1098
14.04.2015	2241	2717	4144	1797
15.04.2015	5392	728	2199	963
16.04.2015	6230	3421	1620	1477
17.04.2015	1822	1896	5958	771
18.04.2015	7608	1097	882	877
19.04.2015	790	2677	966	1553
20.04.2015	1583	394	5509	428
21.04.2015	4836	1954	3311	1450
22.04.2015	3366	1398	2228	254
23.04.2015	5392	2172	3449	265
24.04.2015	3040	2183	504	255
25.04.2015	556	2120	2819	1579
26.04.2015	404	3206	1673	1631
27.04.2015	3749	1988	4147	1367
28.04.2015	5153	1833	5625	1134
29.04.2015	7309	997	4216	799
30.04.2015	5590	3064	5539	1706
01.05.2015	7859	638	4796	1898
02.05.2015	3226	3993	2292	1535
03.05.2015	1111	3667	4582	787
04.05.2015	5664	1678	1699	1921
05.05.2015	1566	3435	1383	438
06.05.2015	840	3865	3821	1623
07.05.2015	2613	3466	4814	1090
08.05.2015	6321	2508	3134	1069
09.05.2015	1015	3254	3852	289
10.05.2015	1607	2811	3203	728
11.05.2015	264	3218	1480	1054
12.05.2015	4898	2697	1997	380
13.05.2015	7448	2178	2094	1663
14.05.2015	2775	2005	2648	934
15.05.2015	7658	2520	4831	754
16.05.2015	6743	3241	3984	634
17.05.2015	1177	966	5356	1483
18.05.2015	371	516	946	1180
19.05.2015	2088	2209	976	1058
20.05.2015	458	3533	1960	1285
21.05.2015	4480	1987	1615	305
22.05.2015	7632	1301	5971	969
23.05.2015	1259	1468	2138	1920
24.05.2015	1091	1080	5440	1118
25.05.2015	3149	1625	4475	1631
26.05.2015	448	2329	4049	1466
27.05.2015	975	2662	1619	393
28.05.2015	1898	2195	3338	413
29.05.2015	5730	409	2429	1403
30.05.2015	5251	1426	5071	1522
31.05.2015	4606	592	316	630
01.06.2015	3253	1280	4288	1129
02.06.2015	916	2902	4251	295
03.06.2015	7425	798	1468	1935
04.06.2015	6958	3428	5713	1379
05.06.2015	7647	675	3831	1832
06.06.2015	1767	1185	4598	687
07.06.2015	4762	2380	323	711
08.06.2015	4593	445	1396	1884
09.06.2015	4957	3057	1214	1655
10.06.2015	4042	2276	4319	1429
11.06.2015	3327	3544	5912	1719
12.06.2015	6263	2852	5552	1794
13.06.2015	5179	3669	5357	1484
14.06.2015	921	1620	5464	1326
15.06.2015	2853	1297	1458	254
16.06.2015	2716	899	5444	804
17.06.2015	2007	2257	5825	1951
18.06.2015	1706	3128	5815	1570
19.06.2015	2519	3487	2890	864
20.06.2015	892	910	3104	1501
21.06.2015	6299	823	2355	799
22.06.2015	3723	3552	2491	1342
23.06.2015	1653	1510	1891	1114
24.06.2015	2985	969	5426	1519
25.06.2015	7050	351	2397	1627
26.06.2015	4253	3585	2885	1343
27.06.2015	7648	1178	5921	798
28.06.2015	7876	2156	5448	788
29.06.2015	4968	3414	930	667
30.06.2015	4717	2830	5531	654
01.07.2015	7979	3840	1385	1429
02.07.2015	5977	3845	5990	1209
03.07.2015	5169	2943	5855	781
04.07.2015	6824	580	487	747
05.07.2015	6419	806	4909	1310
06.07.2015	1580	3519	4811	745
07.07.2015	6769	1131	5541	1243
08.07.2015	3006	3648	5718	1126
09.07.2015	4380	3803	3903	1003
10.07.2015	5834	2069	4415	967
11.07.2015	5495	2109	1173	1524
12.07.2015	5257	3250	5376	1571
13.07.2015	7771	1562	5644	751
14.07.2015	1367	1210	5626	849
15.07.2015	4759	359	3721	694
16.07.2015	1630	1594	4124	312
17.07.2015	7064	3113	1938	1224
18.07.2015	1706	575	3345	835
19.07.2015	6750	1269	1249	1242
20.07.2015	3464	1301	2023	616
21.07.2015	5923	2839	5832	357
22.07.2015	7780	1678	3561	1111
23.07.2015	7274	1228	3495	791
24.07.2015	1925	401	5148	1255
25.07.2015	4494	2004	1034	849
26.07.2015	6700	1328	774	1170
27.07.2015	3749	2345	4284	306
28.07.2015	3625	3621	4092	807
29.07.2015	7518	3959	1645	1968
30.07.2015	5869	575	5964	905
31.07.2015	4069	776	3603	342
01.08.2015	1159	2805	1403	1918
02.08.2015	4452	458	3336	616
03.08.2015	4827	3307	351	1854
04.08.2015	5258	3506	1197	570
05.08.2015	3840	634	3649	1634
06.08.2015	1886	1907	487	1897
07.08.2015	2535	3603	814	1182
08.08.2015	6675	2482	4520	494
09.08.2015	2870	2318	5661	1950
10.08.2015	5640	1564	3036	1957
11.08.2015	6674	2977	908	1677
12.08.2015	6118	3427	3559	467
13.08.2015	2961	3239	1462	1133
14.08.2015	3693	2328	1055	1609
15.08.2015	5838	1760	2626	1033
16.08.2015	3809	429	286	1909
17.08.2015	5620	1267	4933	1921
18.08.2015	2970	1225	1259	492
19.08.2015	7617	3752	1724	1864
20.08.2015	2626	2341	3384	793
21.08.2015	4074	3533	2087	1460
22.08.2015	6035	2320	4548	866
23.08.2015	2586	3691	1567	1480
24.08.2015	6273	1771	5823	474
25.08.2015	903	3093	2662	1217
26.08.2015	5026	1410	1486	815
27.08.2015	4915	1098	765	701
28.08.2015	414	934	2030	1481
29.08.2015	4511	2615	4484	705
31.08.2015	1797	3672	4081	1469
01.09.2015	4536	1125	5079	1540
02.09.2015	5022	1372	1058	723
03.09.2015	1666	3853	4389	983
04.09.2015	7256	3513	4278	954
05.09.2015	306	3751	5881	1208
06.09.2015	1439	681	5356	1611
07.09.2015	5689	3959	1361	838
08.09.2015	2634	2359	3935	1925
09.09.2015	3499	3503	3099	1245
10.09.2015	1306	1050	3435	1686
11.09.2015	5166	2929	3678	1665
12.09.2015	6721	1625	1759	1860
13.09.2015	1450	3584	5853	611
14.09.2015	2494	1890	4604	1418
15.09.2015	832	1272	5848	1570
16.09.2015	5062	2706	2010	1740
17.09.2015	2367	2712	3342	659
18.09.2015	4902	958	3871	1347
19.09.2015	3406	2333	593	1207
20.09.2015	2788	669	4095	1340
21.09.2015	872	1637	865	1916
22.09.2015	2617	1329	4746	1011
23.09.2015	596	1122	2668	1641
24.09.2015	499	3970	4623	1058
25.09.2015	7061	511	3282	1106
26.09.2015	4890	3685	5122	1933
27.09.2015	3580	3251	771	436
28.09.2015	1550	940	5056	1764
29.09.2015	1464	2309	2241	823
30.09.2015	5868	1809	5339	762
31-9-2015	3583	2111	4225	1401
01.10.2015	7552	3005	5750	556
02.10.2015	6634	2078	2875	1298
03.10.2015	2602	3945	1393	662
04.10.2015	3876	977	2284	1254
05.10.2015	6411	290	3233	712
06.10.2015	5263	3197	1042	1722
07.10.2015	5540	2518	2228	959
08.10.2015	6594	631	5466	1742
09.10.2015	7292	1777	334	1162
10.10.2015	6160	262	5036	998
11.10.2015	1615	963	5574	1474
12.10.2015	7178	3154	3049	316
13.10.2015	2759	1498	841	1868
14.10.2015	4007	699	4070	1844
15.10.2015	2081	530	644	1859
16.10.2015	792	1864	3687	1490
17.10.2015	7609	3285	1990	714
18.10.2015	2589	695	3948	451
19.10.2015	7270	1375	1792	544
20.10.2015	4325	2626	2959	884
21.10.2015	2926	600	4964	975
22.10.2015	4636	1283	1834	1865
23.10.2015	5068	3554	680	743
24.10.2015	7186	1037	2898	1407
25.10.2015	2419	445	3191	1876
26.10.2015	1553	3738	1083	355
27.10.2015	2623	545	572	279
28.10.2015	2058	633	4249	874
29.10.2015	773	3161	4623	1343
30.10.2015	849	2620	3191	1636
01.11.2015	6206	383	3436	1206
02.11.2015	5870	1634	4739	554
03.11.2015	2124	3304	2498	1419
04.11.2015	4146	754	2621	1039
05.11.2015	7166	1658	4531	1337
06.11.2015	344	2789	4872	440
07.11.2015	707	2646	2552	1143
08.11.2015	6762	1066	5751	1237
09.11.2015	4550	864	1885	1017
10.11.2015	1021	375	5208	721
11.11.2015	7328	2035	922	812
12.11.2015	921	1772	1651	531
13.11.2015	1958	615	4855	1285
14.11.2015	2001	2313	1502	1508
15.11.2015	5547	3887	484	742
16.11.2015	6247	904	3235	339
17.11.2015	7034	2267	4994	662
18.11.2015	997	2674	1402	1538
19.11.2015	6714	3655	544	627
20.11.2015	5245	1122	5928	742
21.11.2015	7549	725	1934	1091
22.11.2015	4832	631	2539	1235
23.11.2015	4204	2991	3147	1775
24.11.2015	2389	2664	2911	1836
25.11.2015	4402	3945	5643	1437
26.11.2015	2052	953	5143	336
27.11.2015	2453	548	2573	1684
28.11.2015	6555	1155	397	1927
29.11.2015	1305	1019	4401	1121
30.11.2015	875	1682	1124	977
31-11-2015	7516	3423	3116	458
01.12.2015	7640	3757	4803	1032
02.12.2015	6052	2203	3194	341
03.12.2015	2383	1178	879	1274
04.12.2015	5721	3973	5058	1711
05.12.2015	2914	3467	1462	1198
06.12.2015	5204	639	387	1426
07.12.2015	1744	2353	4851	1345
08.12.2015	4708	3200	2041	269
09.12.2015	7873	3280	3499	1288
10.12.2015	1130	2377	1858	1533
11.12.2015	5342	1124	2533	616
12.12.2015	4029	2712	1911	633
13.12.2015	5150	3061	1919	845
14.12.2015	1676	3198	5013	340
15.12.2015	5810	2408	5712	1945
16.12.2015	7711	2321	4053	1087
17.12.2015	3297	2375	4942	1230
18.12.2015	7652	2273	4485	667
19.12.2015	3150	602	533	1396
20.12.2015	5263	3130	2815	744
21.12.2015	4549	3393	1757	1351
22.12.2015	1836	2740	2433	1353
23.12.2015	5162	1944	3293	1446
24.12.2015	7021	3487	717	669
25.12.2015	727	3163	783	1967
26.12.2015	6685	3320	4771	526
27.12.2015	4019	2065	4935	480
28.12.2015	5670	3070	656	1287
29.12.2015	4980	3443	962	1532
30.12.2015	6471	1273	504	1617
01.01.2016	4853	2422	2280	367
02.01.2016	7166	445	1363	942
03.01.2016	1707	574	2223	1799
04.01.2016	5791	2793	5063	1307
05.01.2016	1065	2039	2938	529
06.01.2016	3362	1085	1930	1250
07.01.2016	7962	2007	2042	1826
08.01.2016	3137	3001	3993	1088
09.01.2016	5765	2428	778	531
10.01.2016	5821	2992	2611	551
11.01.2016	5534	2355	3725	1332
12.01.2016	7637	2791	1424	1381
13.01.2016	7888	1104	4945	1625
14.01.2016	3921	1540	3786	909
15.01.2016	7985	1118	5727	386
16.01.2016	4465	1313	3728	1227
17.01.2016	5160	3413	1279	744
18.01.2016	7149	1578	559	1606
19.01.2016	793	3191	4102	1380
20.01.2016	7008	3777	1942	1751
21.01.2016	5928	3280	3031	1262
22.01.2016	6052	575	864	1553
23.01.2016	7898	3591	5526	1058
24.01.2016	6054	2211	407	1465
25.01.2016	5519	1513	3572	627
26.01.2016	407	1712	2194	595
27.01.2016	948	1013	4093	902
28.01.2016	758	974	3216	1383
29.01.2016	7473	1680	3538	1713
30.01.2016	1300	2530	4030	785
31.01.2016	5839	1562	5248	1609
01.02.2016	467	1625	1880	1587
02.02.2016	1060	3144	5817	680
03.02.2016	2058	1883	5081	1672
04.02.2016	7719	2457	553	855
05.02.2016	4136	2683	3789	1293
06.02.2016	6580	1492	591	878
07.02.2016	4866	1487	5001	1968
08.02.2016	1763	2608	738	1202
09.02.2016	4891	1996	2984	459
10.02.2016	6217	2134	2358	1262
11.02.2016	6734	1328	3088	1848
12.02.2016	898	3456	3449	806
13.02.2016	6599	2841	3937	910
14.02.2016	4115	1175	298	952
15.02.2016	370	3634	5343	464
16.02.2016	6166	865	4269	1858
17.02.2016	7214	1708	2304	1262
18.02.2016	5177	3638	1396	666
19.02.2016	3268	3419	4002	294
20.02.2016	7580	1489	4343	1576
21.02.2016	6677	642	5454	1683
22.02.2016	7183	3760	3984	1552
23.02.2016	2177	1700	2491	601
24.02.2016	5806	2217	2047	1338
25.02.2016	3494	1360	645	1252
26.02.2016	3988	1947	4178	1507
27.02.2016	5112	3554	2930	1861
01.03.2016	1558	2531	1553	1578
02.03.2016	5940	1454	640	1394
03.03.2016	3282	3156	5584	1661
04.03.2016	6269	3267	1798	1377
05.03.2016	6292	3765	1037	1126
06.03.2016	4127	2805	4628	1126
07.03.2016	7241	2711	1476	579
08.03.2016	5146	2041	2756	1068
09.03.2016	699	2016	3331	806
10.03.2016	1089	806	1864	1610
11.03.2016	7936	3899	2879	940
12.03.2016	2269	3690	1316	1294
13.03.2016	4619	2398	2242	1650
14.03.2016	7269	3548	3436	1128
15.03.2016	6847	2420	4156	646
16.03.2016	7093	3720	2644	761
17.03.2016	1690	282	4235	1388
18.03.2016	711	2671	1781	1486
19.03.2016	2246	776	2692	705
20.03.2016	429	2904	3457	275
21.03.2016	1595	1996	5767	1364
22.03.2016	3756	801	4671	1317
23.03.2016	5164	802	2269	725
24.03.2016	3458	1973	3589	1895
25.03.2016	4147	2243	5848	1074
26.03.2016	1358	3706	272	1143
27.03.2016	2073	2034	1563	1411
28.03.2016	5593	3009	4021	1519
29.03.2016	4558	1443	3659	1665
30.03.2016	3716	2895	4611	1710
31.03.2016	7825	3908	396	884
01.04.2016	5180	1078	5790	1643
02.04.2016	1445	799	2295	460
03.04.2016	5547	863	5164	1989
04.04.2016	7246	1728	1782	1663
05.04.2016	6915	2455	1157	1338
06.04.2016	5738	279	2723	336
07.04.2016	2343	1430	368	650
08.04.2016	6380	3604	3799	556
09.04.2016	5453	2911	3616	473
10.04.2016	6201	544	4323	512
11.04.2016	4364	2073	3917	1350
12.04.2016	1985	1984	2421	1486
13.04.2016	4516	3927	3259	513
14.04.2016	5081	1113	1522	1838
15.04.2016	4794	2659	447	1914
16.04.2016	1887	3924	3432	802
17.04.2016	6847	819	4536	1457
18.04.2016	1898	1333	4552	1700
19.04.2016	1472	1486	2227	268
20.04.2016	314	3953	2773	1890
21.04.2016	6860	2296	3945	451
22.04.2016	2165	506	2001	1290
23.04.2016	3724	1903	5856	465
24.04.2016	5325	612	2532	1445
25.04.2016	4833	3579	1137	1117
26.04.2016	7962	1879	3572	634
27.04.2016	4712	3795	4364	254
28.04.2016	6288	3910	4776	918
29.04.2016	6984	1910	4405	1086
30.04.2016	2065	3024	5021	801
01.05.2016	2630	2299	1630	869
02.05.2016	1095	3096	5770	1158
03.05.2016	1683	1655	4672	1344
04.05.2016	3651	3265	4360	1087
05.05.2016	1868	1112	5570	945
06.05.2016	1577	276	4487	1662
07.05.2016	5609	745	359	1423
08.05.2016	6627	3087	456	1245
09.05.2016	4502	914	3442	543
10.05.2016	6888	3112	5500	253
11.05.2016	5321	3614	4575	1135
12.05.2016	6356	1715	2958	738
13.05.2016	2946	2397	5210	307
14.05.2016	3075	2540	491	1457
15.05.2016	5442	2229	2104	1661
16.05.2016	3771	1061	4672	1155
17.05.2016	1562	2984	3389	553
18.05.2016	6717	1244	4883	1576
19.05.2016	385	2036	5897	514
20.05.2016	7857	646	4324	1828
21.05.2016	5395	1516	5598	774
22.05.2016	2184	3523	2306	1440
23.05.2016	3897	1414	4776	1074
24.05.2016	3199	2677	2275	1839
25.05.2016	7678	3525	1776	1382
26.05.2016	5113	2677	5786	641
27.05.2016	4763	2492	3901	1120
28.05.2016	5703	837	4892	782
29.05.2016	4967	2397	3366	827
30.05.2016	6740	2408	1533	700
31.05.2016	6500	283	1853	1118
01.06.2016	399	871	4982	1587
02.06.2016	1042	726	414	965
03.06.2016	4335	2421	5333	1438
04.06.2016	5243	1450	5484	580
05.06.2016	6550	1302	1057	1769
06.06.2016	6524	3937	2964	1944
07.06.2016	2424	3260	5076	1083
08.06.2016	3511	3528	1891	1381
09.06.2016	6409	2664	3571	621
10.06.2016	4519	3629	1371	456
11.06.2016	647	1214	3971	849
12.06.2016	2126	960	4162	815
13.06.2016	575	1041	3131	1311
14.06.2016	1255	2701	3497	1137
15.06.2016	4542	607	2928	644
16.06.2016	7118	522	351	939
17.06.2016	5859	1355	801	826
18.06.2016	3537	459	2534	503
19.06.2016	3504	2338	2396	344
20.06.2016	6730	1669	3703	840
21.06.2016	7734	2693	2679	459
22.06.2016	3668	366	3783	686
23.06.2016	3186	2743	4226	470
24.06.2016	2965	2652	1034	1532
25.06.2016	7866	2774	4616	1300
26.06.2016	1068	2204	5467	942
27.06.2016	7090	3970	961	512
28.06.2016	5523	3860	351	1272
29.06.2016	7530	696	3976	1993
30.06.2016	5343	2667	5331	1824
01.07.2016	3028	965	4542	806
02.07.2016	6502	2268	4375	966
03.07.2016	3603	2185	729	1166
04.07.2016	4675	3772	4710	1672
05.07.2016	254	1073	682	1391
06.07.2016	7392	2106	1706	1381
07.07.2016	2684	3044	4316	556
08.07.2016	3779	1188	4994	447
09.07.2016	573	604	4638	1662
10.07.2016	5420	2573	1350	637
11.07.2016	429	1060	5855	1891
12.07.2016	7350	442	449	1015
13.07.2016	5397	2715	802	1526
14.07.2016	1628	334	2465	329
15.07.2016	3483	3475	2152	1507
16.07.2016	2300	1651	2731	555
17.07.2016	379	592	2627	1864
18.07.2016	5422	810	2865	253
19.07.2016	7492	597	5673	623
20.07.2016	3184	1471	764	714
21.07.2016	1228	3373	4829	732
22.07.2016	3793	1284	5267	1201
23.07.2016	7812	2986	2225	1179
24.07.2016	7287	3667	4412	683
25.07.2016	6167	2093	3556	600
26.07.2016	514	2832	2678	1748
27.07.2016	5725	3717	1224	1474
28.07.2016	624	2645	1600	473
29.07.2016	7805	2159	1763	819
30.07.2016	724	1925	4924	1027
31.07.2016	637	1618	844	1744
01.08.2016	5722	947	3302	921
02.08.2016	6845	2374	4150	804
03.08.2016	2512	3598	5929	1253
04.08.2016	3623	2656	3577	635
05.08.2016	859	1535	4756	1779
06.08.2016	3945	583	423	906
07.08.2016	2584	2634	4517	438
08.08.2016	3602	2997	4601	1973
09.08.2016	5317	1905	5186	780
10.08.2016	4500	3305	5910	1276
11.08.2016	3814	3448	1212	1567
12.08.2016	7747	457	2411	1532
13.08.2016	6579	2293	4075	1418
14.08.2016	7488	3872	1353	1947
15.08.2016	2648	312	1238	1652
16.08.2016	5990	3869	1596	834
17.08.2016	4463	2105	799	1601
18.08.2016	5146	650	3451	347
19.08.2016	593	930	3805	1249
20.08.2016	7979	2943	1147	1715
21.08.2016	6127	597	4928	956
22.08.2016	6493	3392	836	401
23.08.2016	1516	956	5083	1978
24.08.2016	2471	2880	2119	1201
25.08.2016	3991	1651	958	1520
26.08.2016	668	3679	3033	1252
27.08.2016	3527	3356	5348	1534
28.08.2016	537	3802	4315	794
29.08.2016	5032	1519	5801	1613
31.08.2016	7653	1378	5327	358
01.09.2016	4061	1634	4173	1631
02.09.2016	3611	3389	5605	1475
03.09.2016	3818	1955	2216	560
04.09.2016	4308	584	4284	479
05.09.2016	7726	3971	502	1291
06.09.2016	1164	2501	4091	1593
07.09.2016	951	3717	5879	1701
08.09.2016	6552	1667	808	1166
09.09.2016	732	354	5845	1480
10.09.2016	3246	1705	2443	1380
11.09.2016	5250	716	4234	803
12.09.2016	5496	3572	428	1681
13.09.2016	5260	1059	2117	1916
14.09.2016	2398	3891	4634	1125
15.09.2016	2520	3995	2036	400
16.09.2016	6814	1342	464	253
17.09.2016	3152	2394	3952	660
18.09.2016	4200	1800	4816	560
19.09.2016	5110	3307	1708	1471
20.09.2016	2515	3798	1971	400
21.09.2016	4385	1687	2148	486
22.09.2016	1661	2689	558	568
23.09.2016	1161	1633	4562	1634
24.09.2016	3903	2929	1546	1989
25.09.2016	3248	1594	2211	1153
26.09.2016	1713	435	751	741
27.09.2016	828	1411	595	355
28.09.2016	775	3572	581	1910
29.09.2016	3794	3166	657	395
30.09.2016	1496	2960	5491	1346
31-9-2016	7891	741	2280	1068
01.10.2016	688	1000	3169	1460
02.10.2016	4720	3583	2766	1275
03.10.2016	6389	2834	1792	604
04.10.2016	4710	2984	856	1829
05.10.2016	4718	3983	5502	739
06.10.2016	7890	851	5129	1237
07.10.2016	6223	1237	5016	1234
08.10.2016	1171	3333	4976	1801
09.10.2016	4365	2354	4786	611
10.10.2016	4517	698	3215	490
11.10.2016	3968	2288	2973	1835
12.10.2016	7081	3222	983	1770
13.10.2016	1058	3450	1653	515
14.10.2016	6565	642	4151	936
15.10.2016	2348	1974	3405	274
16.10.2016	3151	667	2420	1511
17.10.2016	1015	1995	1272	387
